matchId,playerid,total_distance_session,sprint_distance_session
5551737,658702,10116.3623,224.2794
5551737,107539,9951.0317,67.8028
5551737,727061,9571.9897,182.7002
5551737,361584,9438.4098,295.6717
5551737,94928,1946.7347,45.3684
5551737,48829,2444.661,68.0342
5551737,145364,4812.3987,2.8359
5551737,418973,9525.1763,236.0704
5551737,657907,1258.8462,
5551737,656453,3109.9294,38.1187
5551737,845168,2600.4297,105.231
5551735,420065,5252.1364,109.784
5551735,145426,10083.1115,187.886
5551735,285822,10385.1711,256.3831
5551735,14816,9511.6964,137.1303
5551735,94921,10801.0408,242.2828
5551735,269986,11087.7022,302.0489
5551735,419808,9642.9695,146.4295
5551735,561135,11131.2186,208.1403
5551735,94731,2469.5025,97.9526
5551735,419818,1022.4079,45.9958
5551735,612083,11922.6022,152.2572
5551735,658710,11443.6852,421.0164
5551735,296157,2523.4348,16.7272
5551735,602183,5965.2667,93.2386
5551735,40839,8341.1843,160.5456
5551735,658711,6961.1577,184.676
5551735,122412,8220.2659,35.7144
5551735,299270,7694.8665,202.6035
5551735,658707,9110.6125,309.9758
5551735,95611,11710.1939,251.8872
5551735,810000,11636.5215,363.6338
5551735,809999,11981.2715,64.871
5551735,251151,3877.0884,65.8038
5551735,294861,9981.0902,169.213
5551735,254631,5768.792,4.6507000000000005
5551735,561882,10148.71,152.0479
5551735,365937,2377.3212,33.71
5551735,922447,2472.5799,137.1758
5551735,808135,4344.3498,62.5583
5551735,406930,4039.1564,135.9887
5551732,676886,7296.7688,265.0966
5551732,654813,6883.5891,208.4763
5551732,95113,5825.4441,55.464
5551732,645334,6293.9554,149.6309
5551732,293,7435.5463,117.2618
5551732,814256,10608.8616,169.7517
5551732,599055,10359.0924,42.5728
5551732,137656,9193.9645,127.7469
5551732,678897,2474.1071,150.4367
5551732,1067297,3170.3888,49.6436
5551732,136360,8246.6196,48.5505
5551732,645366,9574.907,289.4117
5551732,94859,3313.0249,69.0866
5551732,374785,2345.7919,12.4385
5551732,561146,3483.1018,47.03
5551732,606989,1795.6199,54.0523
5551732,365819,7222.9614,147.3228
5551732,896333,7244.6922,151.7281
5551732,566173,8209.8567,288.1444
5551732,494212,8804.0741,88.2476
5551732,299295,10884.8645,146.0206
5551732,896334,8363.1182,137.8395
5551732,373480,8421.9508,106.4241
5551732,647459,1403.0752,53.7091
5551732,144294,7994.4459,170.4203
5551732,299324,9748.1911,333.1471
5551732,928464,9987.1729,252.2316
5551732,165445,1690.7016,36.2519
5551732,20517,2926.0957,145.7343
5551732,910142,3351.3732,126.2569
5551733,137668,8744.3585,85.2722
5551733,365843,7426.3667,103.0257
5551733,37896,4744.1403,
5551733,296075,9790.3302,107.5285
5551733,412160,9861.5715,44.8451
5551733,542161,9848.2901,206.952
5551733,365813,11025.0754,96.0717
5551733,676885,10670.9774,24.543
5551733,299267,2546.6051,8.934
5551733,809978,11023.2822,214.4319
5551733,511760,9039.2901,214.8089
5551733,499650,9930.5411,73.2151
5551733,494346,2323.0115,20.8481
5551733,299303,951.6005,21.0405
5551733,494192,7798.5156,95.0343
5551733,513244,7136.9761,137.0009
5551733,1049523,7806.8334,167.7452
5551733,438504,7778.24,155.7596
5551733,810105,8354.1887,75.9877
5551733,677340,10326.1989,205.776
5551733,94814,10043.5594,208.0629
5551733,400297,10231.0724,175.0238
5551733,560494,3052.3535,80.5154
5551733,672092,3690.9205,76.9323
5551733,403547,9050.4743,150.1453
5551733,900133,9972.317,218.7637
5551733,494208,1868.7284,40.5945
5551733,810092,3581.5613,36.8887
5551733,144239,3008.2781,72.361
5551734,513251,7505.355,229.7625
5551734,14749,9932.0346,143.4172
5551734,95010,10208.9849,254.2011
5551734,365834,8541.5903,128.9502
5551734,528833,8371.1905,88.305
5551734,94993,9668.1906,129.4098
5551734,414341,8339.3713,93.8757
5551734,499649,9940.7915,316.5537
5551734,94764,9617.0119,198.7277
5551734,489061,2280.2891,97.5953
5551734,94831,8857.2582,248.4776
5551734,810078,7588.5658,201.8092
5551734,564824,8667.0752,243.8886
5551734,256590,8936.9888,99.2966
5551734,518047,9780.0756,141.4214
5551734,254652,4332.5203,
5551734,564041,8494.5681,137.3363
5551734,900123,9766.328,246.1954
5551734,507639,9749.6458,140.5614
5551734,494190,9585.8858,139.1735
5551734,735117,2485.5288,117.6924
5551734,896339,410.8399,
5551734,494191,10720.6715,268.3838
5551734,560919,9034.3954,180.6156
5551734,299280,978.4957,21.3662
5551731,385564,7552.0111,266.3264
5551731,95551,4562.6118,15.7489
5551731,299275,9345.4378,241.1518
5551731,137672,7242.7487,292.328
5551731,95546,10106.515,68.9031
5551731,527304,10384.4386,172.5793
5551731,599062,9965.7617,172.6954
5551731,752148,10950.2589,176.3001
5551731,564825,10544.1286,220.2195
5551731,349688,1016.8312,
5551731,95492,10443.9187,232.2874
5551731,598052,2532.1613,69.3281
5551731,94884,2720.8065,50.8235
5551731,814234,4199.7883,53.3242
5551731,145361,8600.2666,111.8609
5551731,730514,7680.0243,152.4674
5551731,645446,5368.6776,100.2159
5551731,527305,5915.9752,27.0893
5551731,645530,8955.1333,34.9939
5551731,494385,10451.3705,252.0071
5551731,145394,9544.2011,133.6146
5551731,365862,8627.9088,74.2411
5551731,94697,2005.9333,79.1649
5551731,881430,3535.0491,64.3527
5551731,43027,9771.3633,292.5855
5551731,165441,10789.634,181.1606
5551731,638234,2999.7039,97.3022
5551731,677038,5446.4648,196.7613
5551731,94646,5503.4405,51.2267
5551729,680609,7296.9099,280.1536
5551729,494212,8391.2827,129.5776
5551729,896333,8117.2149,213.581
5551729,566173,10100.1261,369.5536
5551729,299295,11906.0248,192.2123
5551729,896334,9234.2481,77.3584
5551729,373480,9448.742,53.2824
5551729,418982,10646.924,261.9733
5551729,165445,2822.3791,17.1719
5551729,600778,2921.7434,90.3452
5551729,299324,10834.8377,382.4925
5551729,365819,10657.0562,245.9028
5551729,20517,1040.4811,24.8013
5551729,910142,2905.3686,128.3091
5551729,513244,5425.222,77.8898
5551729,494192,8280.3486,141.7631
5551729,438504,7315.9918,178.0799
5551729,403547,7930.718,155.8936
5551729,400297,9680.2823,245.9718
5551729,94814,9830.1522,208.9025
5551729,677340,11169.8743,252.4192
5551729,1049523,11227.126,398.7249
5551729,144239,2904.0993,36.7833
5551729,672092,5744.3,87.8518
5551729,810105,10952.3956,95.0857
5551729,900133,11056.0038,304.9187
5551729,810092,4299.6579,112.555
5551730,751774,2340.8317,15.862400000000001
5551730,494156,7559.0958,271.8198
5551730,94772,7556.1827,128.0409
5551730,94959,8553.4892,446.2837
5551730,588927,9177.0751,99.2408
5551730,418987,10655.5016,276.7718
5551730,14793,4908.6429,
5551730,492021,8256.5902,121.1331
5551730,299313,11198.7294,206.2835
5551730,418996,10214.8144,138.7973
5551730,44445,3358.14,41.6117
5551730,599064,5784.3648,339.5347
5551730,419009,3166.8991,58.7006
5551730,494159,6596.3124,94.4626
5551730,215419,1153.5043,13.0219
5551730,420065,8469.1982,347.4518
5551730,419808,8535.2244,105.1137
5551730,145426,7511.3601,106.3113
5551730,702574,7511.254,108.3385
5551730,285822,9429.8797,225.4611
5551730,561135,8709.9325,100.4849
5551730,94921,10075.393,188.6369
5551730,269986,10086.6403,301.511
5551730,419818,1728.0109,9.0958
5551730,658710,10348.5302,267.0177
5551730,612083,10284.8208,89.0073
5551730,14816,3779.5976,39.5022
5551730,296157,3700.3159,18.9877
5551727,215411,7961.2232,260.3559
5551727,56631,7963.3693,28.9603
5551727,137670,8153.0779,151.6096
5551727,730467,9428.0379,295.9355
5551727,726976,10268.4304,245.4575
5551727,437322,10708.012,397.4464
5551727,54494,10085.3265,79.1246
5551727,809505,3792.7365,75.4611
5551727,48922,9887.599,269.1818
5551727,252473,11793.4387,101.2102
5551727,285529,11748.7837,180.0538
5551727,94830,1226.0385,28.364
5551727,614216,3126.1933,98.999
5551727,602175,2428.7892,57.9294
5551727,727064,2076.562,28.2244
5551727,299321,7779.5386,138.0846
5551727,638270,6712.5827,58.413
5551727,688423,11002.7823,119.9875
5551727,557350,9652.8501,238.3788
5551727,254621,9617.7338,160.9371
5551727,608763,10508.4888,278.9857
5551727,288848,9294.8067,103.1945
5551727,362493,11290.4949,36.6391
5551727,658719,989.1079,63.5314
5551727,14730,10753.5308,65.279
5551727,285522,11792.9864,107.3182
5551727,95001,1073.5061,5.527
5551727,419815,4033.6428,122.3478
5551727,609253,2897.8782,68.7363
5551728,845168,8071.8901,307.9732
5551728,558320,6547.5294,197.5705
5551728,361584,6725.3849,275.6509
5551728,373411,7667.2881,191.6586
5551728,560950,9325.2601,122.0852
5551728,810106,9606.8974,167.7479
5551728,418973,9825.7824,221.0725
5551728,727061,10214.2691,288.9459
5551728,107539,2165.9242,36.0686
5551728,25412,1111.2435,16.3441
5551728,419832,10143.4063,200.8112
5551728,574999,10930.2172,137.3348
5551728,656453,2406.1782,10.0407
5551728,94928,3073.9554,14.3208
5551728,658702,3301.0406,136.9766
5551728,810046,8879.4671,267.7778
5551728,494375,9700.1522,343.1044
5551728,419825,8089.4834,241.7403
5551728,676025,9888.7431,222.4609
5551728,645513,9203.4419,167.0627
5551728,658465,10344.9141,228.4549
5551728,598032,11096.8525,281.1377
5551728,765332,1479.2603,79.9968
5551728,614583,11642.7687,200.4145
5551728,810002,11470.6801,125.62
5551728,730479,9274.4702,155.9095
5551728,401578,2820.8184,80.6515
5551725,645446,7449.9191,148.6589
5551725,94697,5227.9026,58.7844
5551725,881430,8325.2085,139.7431
5551725,638234,5302.4589,170.8328
5551725,95449,9902.005,148.1152
5551725,145361,9633.3137,126.0591
5551725,494160,5199.1669,
5551725,365862,8978.7174,144.6159
5551725,43027,9131.1919,355.0202
5551725,810126,1320.0335,17.3309
5551725,494385,5443.8363,271.4776
5551725,645530,10979.6684,71.2484
5551725,165441,10125.0491,296.211
5551725,677038,2934.8613,98.3195
5551725,730514,2348.9174,108.9373
5551725,527305,5427.9218,93.6228
5551725,608759,5479.6339,388.784
5551725,14749,9785.5992,252.2734
5551725,499649,8503.4474,345.3684
5551725,513251,6766.979,253.7384
5551725,94993,9822.038,31.610500000000002
5551725,365834,9936.5605,48.3909
5551725,95010,10267.6009,259.8862
5551725,414341,9146.1061,180.3949
5551725,528833,9183.9623,122.4232
5551725,94831,3034.9364,86.9864
5551725,95029,5407.842,127.3782
5551725,94764,10006.4529,354.1604
5551726,924418,5221.4574,136.002
5551726,419823,5991.128,118.218
5551726,299328,9161.716,75.5275
5551726,41125,8487.2393,119.1315
5551726,419841,8542.8026,60.2809
5551726,419806,9410.9366,133.6966
5551726,418993,10262.0506,176.9926
5551726,369746,9409.6938,318.0175
5551726,566176,10629.9893,104.6886
5551726,478528,11135.6663,405.8611
5551726,586388,1194.2827,
5551726,254666,508.3791,14.7637
5551726,48257,3541.4429,26.6102
5551726,607429,5378.2679,179.2096
5551726,137668,9245.0691,117.0842
5551726,494346,8531.5901,117.2386
5551726,809980,8785.0353,64.1851
5551726,499650,9053.3028,110.9953
5551726,937673,9963.9458,62.1906
5551726,365813,10686.1209,41.355
5551726,542161,9569.4045,124.7136
5551726,412160,9615.6537,97.2588
5551726,365843,1622.3176,66.1321
5551726,377628,2658.6987,67.9465
5551726,809978,10794.6238,165.3285
5551726,511760,9115.3902,133.8922
5551726,809976,1440.5695,23.9463
5551726,296075,2104.1845,18.4628
5551721,752148,5785.158,113.5947
5551721,299275,7760.8924,178.5532
5551721,385564,7693.9599,166.3205
5551721,527304,8000.9695,99.5815
5551721,95546,10869.1394,113.3922
5551721,427812,10249.2581,114.9995
5551721,95551,10865.528,127.6321
5551721,654668,9371.0258,211.6188
5551721,94687,5817.4067,
5551721,654814,1002.4664,24.4451
5551721,598052,3230.3171,53.3859
5551721,95492,11004.2363,219.38
5551721,599062,10547.5334,99.8496
5551721,418997,2372.1039,42.2768
5551721,564825,2627.6813,56.3604
5551721,94884,5159.4971,172.1599
5551721,513069,5270.5005,82.6709
5551721,365852,11541.204,206.6882
5551721,602138,5677.0217,54.4536
5551721,808155,9655.8338,79.8738
5551721,486833,10701.7054,172.516
5551721,810066,9962.1451,173.9533
5551721,494222,11845.0357,140.8716
5551721,145415,9779.2551,94.1026
5551721,784569,6408.4555,151.8615
5551721,871384,5424.4685,153.9361
5551721,594421,10315.8708,273.8094
5551721,95324,9570.1964,98.6572
5551723,735117,7044.2895,337.1983
5551723,287789,7445.2546,220.3313
5551723,494194,5208.4089,63.8801
5551723,256590,7100.8881,113.8102
5551723,494190,10071.2813,265.9098
5551723,494191,8405.4199,214.6007
5551723,810078,9729.146,334.8495
5551723,507639,10022.3439,181.2055
5551723,363996,3052.6202,29.1162
5551723,564041,2812.3533,88.2304
5551723,560919,9882.8213,247.0889
5551723,564824,10332.3493,502.3573
5551723,658750,2334.4969,54.3119
5551723,499639,3144.201,15.9451
5551723,518047,5441.1349,185.8972
5551723,645334,7283.0205,273.4112
5551723,654813,7351.6064,255.9895
5551723,293,6926.7113,184.3052
5551723,676886,8774.9433,346.952
5551723,599055,10463.9609,243.2547
5551723,95113,9040.712,7.4135
5551723,814256,10892.9474,68.9086
5551723,137656,9808.4654,139.7818
5551723,136360,8983.3349,63.1508
5551723,645366,10233.402,274.9157
5551723,478522,4857.8531,2.8776
5551723,374785,1387.5017,60.2555
5551723,94859,3387.5751,84.5176
5551723,678897,2819.159,31.7593
5551723,561146,3327.9211,95.3362
5551724,810076,8330.0355,226.0087
5551724,95004,8788.9774,121.2645
5551724,561129,9422.1067,69.3564
5551724,397797,11354.7779,415.1274
5551724,603425,5023.6971,
5551724,676945,11775.3693,140.7111
5551724,418995,10532.6944,87.2297
5551724,925147,10248.9664,182.1311
5551724,365851,10219.3697,221.0512
5551724,611074,9361.6269,118.9624
5551724,598595,9795.431,304.4635
5551724,287788,2826.1479,81.5337
5551724,730725,1788.5927,81.7219
5551724,599063,5908.5641,150.4646
5551724,493181,8139.4474,86.9203
5551724,128607,7640.5903,241.8247
5551724,603322,7746.57,102.0143
5551724,1049476,9512.6549,207.5484
5551724,137661,9642.368,76.004
5551724,299292,10836.2412,495.3883
5551724,602161,10487.0471,127.6431
5551724,658026,9827.293,416.4039
5551724,690600,1394.0847,38.0628
5551724,128270,2677.8362,58.8492
5551724,365827,9550.7973,194.9286
5551724,730480,5148.2777,7.4874
5551724,578392,2653.1418,14.7219
5551724,900099,5393.0453,37.9797
5551720,95001,7081.0649,156.5261
5551720,299321,6754.8479,146.8664
5551720,285522,9382.5812,111.1319
5551720,688423,9741.5152,63.1817
5551720,254621,10535.5646,236.2628
5551720,608763,11288.309,241.1102
5551720,362493,11393.9811,103.1167
5551720,288848,10401.1419,180.8035
5551720,14730,10221.5456,86.5947
5551720,257185,2381.2646,3.3558
5551720,120911,2252.6482,56.4386
5551720,638270,4592.3249,72.7993
5551720,557350,10976.2134,359.5683
5551720,419815,3444.4765,99.6817
5551720,881417,6224.894,62.2959
5551720,598595,7600.4039,269.1257
5551720,95262,7283.2916,127.2557
5551720,397797,9969.8294,410.1115
5551720,418995,9827.3247,72.9316
5551720,561129,10090.3605,81.0137
5551720,676945,12809.5441,158.3121
5551720,603425,5803.4092,4.4666
5551720,611074,9816.2069,104.1138
5551720,676942,11451.7032,333.6515
5551720,365851,11084.0814,156.7945
5551720,727077,2339.317,30.7303
5551720,730725,2526.1083,116.3406
5551720,810076,5332.7794,99.246
5551720,287788,3703.2938,42.7438
5551719,513245,3735.25,79.7463
5551719,810046,6864.7266,283.0432
5551719,419825,7907.8205,126.7691
5551719,658465,9359.985,264.17
5551719,614583,10602.8439,173.5714
5551719,254647,10171.1393,253.0968
5551719,676025,10030.4803,211.5683
5551719,598032,11920.1686,142.3567
5551719,730479,9486.1371,179.8307
5551719,494375,4099.5333,121.5634
5551719,765332,3973.9412,264.1698
5551719,419000,6445.2478,89.2148
5551719,810002,12320.09,206.3819
5551719,900111,1683.8397,41.1103
5551719,658718,2049.0849,171.23
5551719,928464,4821.5866,121.2788
5551719,566173,8320.7169,174.8265
5551719,896333,7177.0691,263.6527
5551719,680609,7240.6697,167.8914
5551719,299295,10646.6187,167.5381
5551719,494212,10401.4214,151.6715
5551719,373480,9748.5404,123.6384
5551719,896334,9861.4921,217.025
5551719,600778,1257.3087,18.2028
5551719,418982,3923.6629,205.6451
5551719,299324,10927.3607,447.4056
5551719,365819,11160.7194,219.746
5551719,165445,1369.6559,13.7472
5551719,20517,2649.3238,39.7235
5551719,606989,4104.1328,58.1805
5551716,599063,8457.6453,92.9149
5551716,658026,8893.0522,453.6159
5551716,603322,8942.3865,112.5571
5551716,299292,10231.6478,356.9612
5551716,1049476,11134.3074,324.8357
5551716,137661,8944.3146,78.7473
5551716,493181,10397.9273,101.2575
5551716,602161,10378.9746,297.524
5551716,900099,3015.8639,53.3286
5551716,128607,10538.7737,432.9867
5551716,365827,9679.3373,227.2466
5551716,287789,8545.1527,251.2673
5551716,518047,9729.4484,253.104
5551716,658750,7811.4783,107.7371
5551716,256590,9761.0162,117.7892
5551716,810078,10311.8022,220.8149
5551716,494190,9722.4068,251.4229
5551716,494191,10612.429,180.4406
5551716,564824,10531.8693,477.4226
5551716,363996,975.5297,11.4382
5551716,494194,3362.3584,90.3065
5551716,560919,9670.4526,231.9428
5551716,735117,10455.3662,423.2439
5551716,499639,878.9648,17.605
5551716,939325,2592.7884,49.4571
5551717,494192,7942.0368,140.9586
5551717,560494,7279.1759,143.7099
5551717,560932,6421.338,112.1499
5551717,672092,6403.2938,134.6597
5551717,900133,7546.813,94.9046
5551717,659176,9520.8761,141.0192
5551717,677340,9881.1032,218.4664
5551717,400297,9356.1647,213.08
5551717,403547,8769.5822,110.3447
5551717,438504,9849.0581,173.8518
5551717,299314,1680.4845,67.5677
5551717,1049523,2118.226,102.2095
5551717,810092,3679.9857,5.8989
5551717,494208,3587.253,81.9019
5551717,608759,7310.9275,132.8683
5551717,513251,7975.393,294.4777
5551717,95010,9847.3853,172.7139
5551717,14749,8981.692,134.2516
5551717,365834,9261.1641,143.1305
5551717,499649,9837.1992,284.5724
5551717,94993,9500.2817,111.0893
5551717,414341,8618.7677,84.8239
5551717,256592,2836.7911,8.4655
5551717,489061,1794.5743,123.9808
5551717,528833,7924.3574,147.8741
5551717,94764,10046.5946,250.5976
5551718,702574,7785.5729,217.2311
5551718,420065,7942.5021,253.3706
5551718,145426,9611.7571,163.5048
5551718,269986,9570.613,179.6394
5551718,419808,8865.9281,18.302
5551718,94921,10911.7352,274.9167
5551718,561135,10658.4072,177.4211
5551718,285822,10730.4887,144.2198
5551718,658710,10256.8978,295.346
5551718,94987,5250.7736,18.785
5551718,602183,2038.1334,43.9995
5551718,296157,3153.8291,2.2299
5551718,419818,2876.7282,23.8713
5551718,612083,10944.9724,62.7927
5551718,361584,6236.9762,160.3439
5551718,107539,7220.1614,171.8955
5551718,657907,8900.5959,114.7758
5551718,558320,7622.968,173.2126
5551718,810106,10559.7785,127.8847
5551718,727061,10170.4003,234.0994
5551718,560950,9056.5345,84.6384
5551718,656453,10881.8487,132.106
5551718,418973,10483.1679,222.0124
5551718,845168,2644.9481,42.5032
5551718,658702,4175.2548,106.0422
5551718,661776,2214.8466,28.2926
5551718,419832,10238.8413,240.3841
5551718,94928,2532.9801,51.5456
5551718,574999,2832.7334,7.6398
5551712,658711,8342.4694,278.1579
5551712,436031,6224.4596,132.3621
5551712,95611,7669.415,146.61430000000001
5551712,939327,6437.1727,262.3322
5551712,808135,9943.5497,126.2269
5551712,94718,9964.9186,163.9802
5551712,122412,11130.1137,158.2374
5551712,294861,9316.105,212.7563
5551712,810000,11432.6549,234.1356
5551712,419870,1662.8469,8.029
5551712,251151,3254.8204,90.0857
5551712,8060,3855.6152,135.4406
5551712,561882,9955.4242,146.3732
5551712,406930,2976.2383,30.7012
5551712,809999,3035.3552,29.8791
5551712,94697,7594.4092,139.3528
5551712,645446,8035.3795,165.7607
5551712,810126,7333.3056,150.1571
5551712,730514,8531.7179,259.0677
5551712,638234,9328.4316,287.9182
5551712,145394,8964.5932,161.1387
5551712,365862,9892.1405,123.691
5551712,527305,11725.9207,150.797
5551712,494385,1869.0792,81.044
5551712,43027,9630.2941,216.4954
5551712,165441,10848.3055,322.4703
5551712,881430,2833.505,25.9333
5551712,645530,3507.1505,57.932
5551712,677038,3886.7825,189.2334
5551713,676886,6193.8638,289.1816
5551713,814256,10792.2592,184.4721
5551713,645334,8528.8104,104.7752
5551713,678897,8754.2982,81.7233
5551713,137656,9996.5962,47.7376
5551713,599055,11004.6131,59.3663
5551713,368719,9019.9315,147.4337
5551713,136360,8792.8366,41.3741
5551713,645366,10465.1289,178.6235
5551713,654813,11079.2878,284.7592
5551713,524970,3744.9626,75.7342
5551713,1049557,2113.6145,57.4972
5551713,850731,1989.5107,11.278
5551713,137672,1542.6388,42.3014
5551713,527304,6349.3765,53.0641
5551713,752148,8642.5653,171.448
5551713,95551,8293.0649,29.8212
5551713,427812,9188.8066,193.5838
5551713,95492,8667.2035,147.8778
5551713,654668,10144.5583,121.6767
5551713,900089,6709.5507,119.0252
5551713,299275,9688.9983,178.3084
5551713,95546,10745.124,65.0431
5551713,599062,10240.0579,160.9948
5551713,418997,1916.1569,19.8946
5551713,94884,1897.3221,55.6872
5551713,564825,1734.0699,3.9408000000000003
5551713,598052,3889.8605,32.7821
5551714,809980,7393.1137,57.595
5551714,137668,4486.0117,64.5205
5551714,809978,7825.8344,102.396
5551714,369728,6889.4806,55.6841
5551714,542161,10016.3713,182.2097
5551714,499650,9554.6697,256.4196
5551714,937673,11016.9647,186.713
5551714,296075,10702.8089,111.0063
5551714,494346,3734.2011,69.7708
5551714,358618,1433.6948,5.3481
5551714,511760,10480.9601,123.5937
5551714,365813,10826.7201,52.9239
5551714,412160,3458.8192,75.0407
5551714,598049,3224.4959,96.065
5551714,809976,5087.71,42.2419
5551714,671176,4596.7901,63.3163
5551714,94704,7159.8565,195.8618
5551714,94772,9733.6923,44.1488
5551714,94959,8748.1481,411.0235
5551714,492021,9336.1792,120.6074
5551714,418987,10546.111,217.3119
5551714,494159,9632.03,73.2469
5551714,588927,9739.4174,99.5471
5551714,299313,11014.6317,84.0604
5551714,44445,1808.1351,37.012
5551714,419009,1615.5762,2.2295
5551714,418996,10159.8349,237.8477
5551714,95111,4761.7906,1.6755
5551714,494156,3198.6205,85.6291
5551715,478528,9763.8038,336.0162
5551715,566176,10268.0871,186.3982
5551715,369746,8198.7505,137.9271
5551715,924418,6888.0864,261.687
5551715,41125,8251.9842,140.1967
5551715,299328,9558.4011,117.141
5551715,419841,7943.6436,26.2066
5551715,418993,9865.1569,289.2972
5551715,607429,3128.2551,44.7845
5551715,419823,8626.9923,101.6699
5551715,419806,9536.6131,121.1486
5551715,586388,758.0995,6.8624
5551715,48257,1755.7318,32.819
5551715,486833,8355.0703,207.4413
5551715,871384,6737.7671,44.1897
5551715,494222,9031.8896,138.4595
5551715,365852,10719.8486,204.9554
5551715,145415,9923.6309,113.9415
5551715,808155,8832.9807,209.2213
5551715,810066,9193.8892,151.7109
5551715,513069,9907.6734,156.8972
5551715,602138,1674.0304,85.3606
5551715,784569,1640.9344,82.0962
5551715,95324,8156.7739,101.1757
5551715,594421,9611.628,120.0767
5551715,374528,2346.3683,87.316
5551711,810039,9098.4672,89.8226
5551711,345673,10439.259,291.7716
5551711,534330,7375.4613,206.7399
5551711,299278,7423.7652,254.8237
5551711,137658,10104.7329,161.0401
5551711,299319,11559.1525,188.5733
5551711,145397,9151.0134,65.7743
5551711,416959,10925.2612,178.6112
5551711,437639,9326.4088,120.328
5551711,900110,299.5844,7.8693
5551711,558712,2902.4645,22.7714
5551711,253836,3875.2281,135.4872
5551711,363816,10981.5819,351.4927
5551711,494201,4111.2758,60.1837
5551711,602175,8273.3316,203.2574
5551711,215411,7504.6036,250.49
5551711,614216,8349.6342,294.1554
5551711,726976,9686.9726,157.5724
5551711,252473,11832.9535,107.7892
5551711,437322,9990.6085,197.1844
5551711,285529,11001.0788,232.8625
5551711,54494,9290.4181,98.9887
5551711,48922,9884.7997,148.013
5551711,727064,9477.7329,103.0561
5551711,809505,1852.4157,38.3788
5551711,94830,1425.0649,24.3712
5551711,730467,3403.2478,53.2137
5551711,137670,3847.7896,68.8277
5551662,809999,6900.1756,52.2538
5551662,406930,7393.0173,172.9304
5551662,838058,6437.7134,142.6113
5551662,810000,8048.973,156.7106
5551662,299270,9711.8852,98.3364
5551662,494002,10601.9825,144.1313
5551662,251151,9958.7491,236.1873
5551662,43494,10217.2015,205.5317
5551662,658711,4733.2352,128.0867
5551662,289714,9409.8683,95.4198
5551662,254631,5512.5514,
5551662,137665,10836.044,84.6165
5551662,808135,1817.6479,71.0789
5551662,419870,3047.9148,71.5699
5551662,939327,3406.5931,95.71
5551662,8060,4805.8435,180.0051
5551662,285522,8034.8724,72.5517
5551662,638270,7120.7969,231.8448
5551662,688423,8469.5039,232.4392
5551662,299321,9003.7762,216.5108
5551662,254621,9588.2171,195.8781
5551662,257185,10677.0019,93.4422
5551662,608763,10424.4216,256.7083
5551662,288848,9732.9371,96.8275
5551662,120911,2834.7989,96.3369
5551662,362493,3496.0132,85.4441
5551662,557350,9953.5827,207.9924
5551662,14730,10401.1977,298.7787
5551662,609253,1400.2378,52.3506
5551662,491340,4154.1208,99.7366
5551710,365819,8502.1999,260.9178
5551710,896333,7147.093,97.3816
5551710,494212,8462.8791,79.1075
5551710,928464,10031.9193,249.8942
5551710,373480,9009.1714,58.9698
5551710,566173,10447.7321,337.6603
5551710,299295,11571.7999,293.3352
5551710,299324,9827.8843,384.1926
5551710,896334,8894.7499,135.4919
5551710,789009,11489.7631,217.5613
5551710,600778,2470.1791,81.4744
5551710,418982,3739.1909,186.6421
5551710,165445,2668.8766,64.1499
5551710,602172,1020.3623,16.9053
5551710,128607,8908.1758,281.131
5551710,95580,6663.6489,168.2524
5551710,599063,9738.0023,134.5446
5551710,493181,9090.218,160.421
5551710,602161,9528.4436,86.954
5551710,603322,8994.9464,103.5811
5551710,299292,10652.307,332.6265
5551710,253260,1210.2714,56.9509
5551710,365827,9384.3169,126.4444
5551710,1049476,10559.4202,138.1473
5551710,137661,9541.9013,73.8046
5551710,128270,1904.8684,102.5165
5551710,658025,1741.6691,16.2138
5551710,658026,3722.5017,207.6615
5551710,94818,1844.0488,5.6763
5551707,614216,7851.904,326.5202
5551707,95364,8196.4653,151.7381
5551707,726976,9831.9772,182.2064
5551707,215411,7534.1454,265.8111
5551707,437322,10399.3005,392.4113
5551707,48922,8845.0887,291.6822
5551707,54494,10080.6934,149.5862
5551707,285529,11171.3934,230.7887
5551707,727064,9932.1408,126.0176
5551707,252473,11475.7857,217.133
5551707,94830,1587.7063,37.9436
5551707,137670,3095.7549,173.3256
5551707,730467,3988.792,219.7728
5551707,809505,2003.4818,23.8454
5551707,602175,3426.2634,74.892
5551707,252295,5509.0198,180.5906
5551707,95262,7146.5716,153.7526
5551707,287788,5835.8746,28.1225
5551707,676942,7241.7824,173.465
5551707,810076,12240.6719,252.1443
5551707,676945,12157.7661,56.7802
5551707,561129,7862.9929,197.3065
5551707,566174,9964.5687,115.3352
5551707,611074,10009.7575,236.929
5551707,397797,5743.3137,128.4643
5551707,645439,3876.6117,28.1892
5551707,730725,5757.9233,236.6809
5551707,365851,10927.4522,192.7806
5551707,598595,3894.3752,188.1997
5551707,95004,1979.8025,26.6459
5551708,48829,2649.8984,48.2519
5551708,1045964,4302.4432,27.0943
5551708,574999,5337.9908,22.5295
5551708,107539,7294.8989,109.0981
5551708,810106,11413.945,325.2468
5551708,657907,9208.5704,94.3273
5551708,810109,10091.614,149.2569
5551708,558320,9343.003,226.0953
5551708,845168,2206.6657,61.4915
5551708,658702,5499.0557,131.0778
5551708,560950,10859.4084,84.8755
